name_en,name_br,name_fr,name_ge,name_po,name_ru,name_sc,name_sp
"<color em>Water</color> requirements of crops is reduced by 50%.

<color flavor>By mixing lab-made chemicals with the Martian regolith we have created what passes for Martian soil, providing improved subsurface water retention and reducing the need for watering.</color>","A <color em>Água</color> necessária nas plantações é reduzida em 50%.

<color flavor>Ao combinar produtos químicos de laboratórios com o regolito de Marte, fomos capazes de criar algo que se passa por solo marciano com melhor retenção de água, reduzindo os gastos de irrigação.</color>","Besoin en <color em>Eau</color> des cultures réduit de 50 %.

<color flavor>En mélangeant des produits chimiques fabriqués en labo avec le régolithe de Mars, nous avons créé de la terre martienne. Celle-ci offre une meilleure rétention d'eau en sous-sol et réduit donc les besoins en arrosages.</color>","Die benötigte <color em>Wassermenge</color> für Nutzpflanzen wird um 50 % verringert.

<color flavor>Durch die Verbindung von Chemikalien mit dem marsianischen Regolith haben wir eine Art Marserde hergestellt, die über eine bessere unterirdische Wasserspeicherung verfügt und so den Wasserverbrauch verringert.</color>","Ilość <color em>wody</color> potrzebna do upraw zostaje zmniejszona o50% .

<color flavor>Dzięki dodaniu chemikaliów wytworzonych w laboratoriach do marsjańskiego regolitu stworzyliśmy coś, co można uznać za marsjańską glebę o zwiększonych właściwościach podpowierzchniowego zatrzymywania wody. Dzięki temu uprawy można podlewać rzadziej.</color>","Сельскохозяйственные культуры требуют на 50% меньше <color em>воды</color>.

<color flavor>Смешав лабораторные реагенты с марсианским реголитом, мы получили заменитель марсианской почвы, который лучше задерживает влагу и уменьшает расходы воды на полив.</color>","作物消耗的<color em>水资源</color>降低50%。

<color flavor>通过将实验室制造的化学物质与火星的风化层混合，我们已经成功地复制了火星表层的土壤。这种改造过的土壤具有更好的蓄水性，可以降低对水资源的消耗。</color>","Los requerimientos de <color em>agua</color> se reducen un 50 %.

<color flavor>Mediante la mezcla de productos químicos de laboratorio con la regolita marciana hicimos que el suelo marciano tenga mejor retención de agua en el subsuelo y se reduzca la necesidad de riego.</color>"
"Lowers <color em>Metals</color> costs for building construction by 25%.

<color flavor>The unique composition of Martian ore has finally been thoroughly understood and new smelting techniques have been developed accordingly.</color>","Reduz os custos de <color em>Metais</color> necessários em construções em 25%.

<color flavor>A composição única do minério Marciano foi finalmente entendida, e novas técnicas de fundição foram desenvolvidas.</color>","Réduit les coûts des Bâtiments en <color em>Métaux</color> de 25 %.

<color flavor>La composition unique du minerai de Mars a enfin été entièrement comprise, ce qui a permis de développer des techniques de fonte adaptées.</color>","<color em>Metallkosten</color> für Gebäude um 25 % verringert.

<color flavor>Wir haben die einzigartige Zusammensetzung von marsianischem Erz verstanden und entsprechend an neue Schmelzmethoden angepasst.</color>","Koszty budynków wyrażone w <color em>metalach</color> maleją o 25%.

<color flavor>Nietypowy skład marsjańskiej rudy został w końcu w pełni zrozumiany i opracowano odpowiednio zmodyfikowane techniki wytopu.</color>","Затраты <color em>металлов</color> на строительство снижены на 25%.

<color flavor>Мы тщательно исследовали уникальный состав марсианской руды, что позволило разработать новые технологии выплавки стали.</color>","建造建筑物需消耗的<color em>金属</color>减少25%。

<color flavor>科研人员通过不懈研究，终于了解了火星金属的全部特性，并根据特性开发了新的锻造技术。</color>","Se redujeron los costos de <color em>metales</color> para construcción en un 25 %.

<color flavor>La composición única del mineral marciano finalmente fue entendida y se desarrollaron nuevas técnicas de fundición.</color>"
"Moisture Vaporator Upgrade (<color em>Vector Pump</color>) - Water production increased by 100%.

<color flavor>A new atmosphere pump design that doubles the volume of air processed by our Vaporators in a single Sol.</color>","Aprimoramento dos Condensadores de Umidade <color em>(Bomba de Vetores)</color> - produção de Água aumenta em 100%.

<color flavor>Um novo projeto de bomba atmosférica que dobra o volume de ar processado por nossos condensadores em um único Sol.</color>","Amélioration de Vaporisateur d'Humidité <color em>(Pompe Vectorielle)</color> - Augmente la Production d'Eau de 100 %.

<color flavor>Un nouveau design de pompe atmosphérique, qui double le volume d'air transformé par nos Vaporisateurs en un Sol.</color>","Upgrade für Feuchtigkeits-Vaporatoren <color em>(Vektorpumpe)</color> – Wassererzeugung um 100 % erhöht.

<color flavor>Ein neues Design für eine Atmosphärenpumpe, die die Verarbeitungsvolumen unserer Vaporatoren innerhalb eines Sols verdoppelt.</color>","Ulepszenie oddzielacza wilgoci <color em>(pompa wektorowa)</color> - produkcja wody zwiększona o 100%

<color flavor>Nowa konstrukcja pompy atmosferycznej, która podwaja ilość powietrza przetwarzanego każdego sola przez nasze oddzielacze.</color>","Улучшение выпаривателя <color em>(векторный насос)</color> — количество полученной воды увеличивается на 100%.

<color flavor>Новейший насосный механизм, удваивающий объем воздуха, который пропускают через себя наши выпариватели за один сол.</color>","水气搜集站升级（<color em>矢量泵</color>） -  水资源产量提高100%。

<color flavor>采用了全新设计的气泵，可以让水气搜集站在每个太阳日内处理的空气体积增加一倍。</color>","Mejora en el evaporador de humedad <color em>(bomba de vector)</color>, la producción de agua se incrementó en un 100 %.

<color flavor>Un nuevo diseño de bomba de atmósfera que duplica el volumen de aire procesado por nuestros evaporadores en un solo Sol.</color>"
"Fungal Farm Upgrade (<color em>Superfungus</color>) - Increases production while increasing Oxygen consumption.

<color flavor>Historically, lab mistakes involving fungi have rarely been a cause for celebration. A recent mishap in the lab seems to be an exception, as we have created a new breed of fungi which hold much promise.</color>","Aprimoramento da Fazenda de Fungos (<color em>Superfungos</color>) - aumenta a produção enquanto aumenta o consumo de Oxigênio.

<color flavor>De um ponto de vista histórico, acidentes de laboratório envolvendo fungos raramente foram motivos para comemoração. Felizmente, um ocorrido em nossos laboratórios parece ter sido uma exceção, pois criamos uma nova espécie de fungo com grande potencial.</color>","Amélioration de Ferme Fongique <color em>(Super Champignon)</color> - Augmente la Production, mais également la Consommation d'Oxygène.

<color flavor>Les erreurs de laboratoire impliquant des champignons ont très rarement donné lieu à des réjouissances. Un récent incident au laboratoire semble être l'exception à la règle. En effet, nous avons créé une nouvelle espèce de champignons très prometteuse.</color>","Upgrade für Pilzfarmen (<color em>Superpilze</color>) – Die Produktion sowie der Sauerstoffverbrauch werden erhöht.

<color flavor>Historisch gesehen waren Unfälle mit Pilzen in Forschungslaboren selten ein Grund zum Feiern. Doch kürzlich sind wir durch ein Missgeschick im Labor auf eine neue, vielversprechende Pilzsorte gestoßen.</color>","Ulepszenie farmy grzybów <color em>(supergrzyb)</color> - zwiększona produkcja, ale także zużycie tlenu.

<color flavor>W dziejach nauki błędy laboratoryjne dotyczące grzybów rzadko stanowiły powód do radości. Jednak pewna pomyłka stała się niedawno wyjątkiem, gdyż dzięki niej stworzyliśmy nowy, wielce obiecujący gatunek grzybów.</color>","Улучшение грибной фермы <color em>(супергриб)</color> — производительность увеличивается, но также увеличивается и потребление кислорода.

<color flavor>Исторически сложилось, что неудачные лабораторные эксперименты с грибами редко заканчиваются приятным сюрпризом. Последний промах наших ученых, кажется, стал исключением. Новый сорт грибов выглядит довольно многообещающе.</color>","真菌农场升级（<color em>超级真菌</color>） - 提高食物产量，但氧气消耗量也会提高。

<color flavor>有史以来，凡是与真菌有关的实验室意外事件，通常都不是什么可喜的事情。不过，最近的实验室意外事件却是个例外。这场意外为我们带来了一种充满潜力的全新菌种。</color>","Mejora en la granja de setas <color em>(superhongos)</color>, su producción incrementó pero también el consumo de oxígeno.

<color flavor>Históricamente, los errores de laboratorios relacionados con hongos pocas veces son motivos de celebración. Un accidente reciente en el laboratorio parece ser una excepción, ya que hemos creado una nueva variedad de hongos muy prometedores.</color>"
"<hide>Solar Arrays, </hide>Solar Panels and Large Solar Panels <color em>Power production</color> increased by 100%.

<color flavor>An abundance of field experience has culminated in our engineers creating the perfect solar cells made specifically for the Martian atmosphere dust consistency.</color>","<hide>Aglomerados Solares, <color em>Produção de Energia</color> de </hide>Painéis Solares e Painéis Solares Grandes aumentada em 100%.

<color flavor>Graças a uma grande experiência de campo, nossos engenheiros foram capazes de criar um painel solar perfeito para a atmosfera de Marte e seu ambiente empoeirado.</color>","<hide>Panneaux Solaires, </hide>Panneaux Solaires et Grands Panneaux Solaires : <color em>Production d'énergie</color> augmentée de 100 %.

<color flavor>De nombreuses expériences ont permis à nos ingénieurs de créer des cellules photovoltaïques parfaites, spécialement adaptée à l'atmosphère de Mars et à sa Poussière persistante.</color>","<color em>Stromerzeugung</color> von <hide>Solarreihen, </hide>Solarkollektoren und großen Solarkollektoren um 100 % erhöht.

<color flavor>Der Überfluss an praktischer Erfahrung hat es unseren Ingenieuren möglich gemacht, die perfekten Solarzellen herzustellen, die speziell auf die Marsatmosphäre und die Staubdichte ausgelegt sind.</color>","<color em>Produkcja energii</color> przez <hide> elektrownie słoneczne, </hide>panele słoneczne i duże panele słoneczne zwiększona o 100%.

<color flavor>Obfitość terenowego doświadczenia zaowocowała stworzeniem przez naszych inżynierów idealnego ogniwa słonecznego, specjalnie przystosowanego do marsjańskiej atmosfery i jej zapylenia.</color>","<color em>Выработка энергии</color> <hide>солнечными массивами, </hide>обычными и большими солнечными панелями увеличена на 100%.

<color flavor>После многочисленных экспериментов наши инженеры изобрели идеальные солнечные батареи, спроектированные с поправкой на марсианскую атмосферу и плотность пыли.</color>","<hide>太阳能板阵列、</hide>太阳能板与大型太阳能板的<color em>电力产量</color>提高100%。

<color flavor>通过积累丰富的现场经验，我们的工程师创造了新型太阳能电池，特别适合用在火星充满尘土的环境之中。</color>","<hide>Solar Arrays, </hide>La <color em>producción de energía</color> de los paneles solares normales y grandes se incrementa en un 100 %.

<color flavor>Una gran experiencia de campo ha llevado a que nuestros ingenieros creen celdas solares perfectamente hechas para la consistencia de polvo de la atmósfera marciana.</color>"
"Wind Turbines <color em>Power production</color> increased by 100%.

<color flavor>Through clever application of graphene and carbon based frictionless materials, we have managed to maximize the push of the Martian wind while minimizing the friction which slows down the rotor’s rotation cycle, thus delivering far more bang for every buck of wind.</color>","<color em>Produção de Energia</color> das Aeroturbinas aumenta em 100%.

<color flavor>Com a aplicação estratégica de materiais baseados em baixo atrito, como o carbono e o grafeno, fomos capazes de maximizar o impulso dos ventos de Marte. Isso minimiza o atrito que retarda o ciclo de rotação do rotor, proporcionando muito mais aproveitamento por cada rajada de vento.</color>","<color em>Production d'Énergie</color> des Éoliennes augmentée de 100 %.

<color flavor>Grâce à la judicieuse application de graphène et de matériaux carbonés sans frottement, nous avons réussi à maximiser la poussée du vent de Mars tout en minimisant les frottements, qui freinent le cycle de rotation du rotor, récoltant ainsi le maximum d'énergie de chaque rafale.</color>","<color em>Stromerzeugung</color> von Windrädern um 100 % erhöht.

<color flavor>Durch den intelligenten Einsatz von Graphen und reibungsfreien Materialien auf Kohlenstoffbasis ist es uns gelungen, die Nutzung der Marswinde zu maximieren und die Reibung zu minimieren, die die Rotationsgeschwindigkeit der Windräder verlangsamt. Dadurch wird die erzeugte Strommenge pro Windböe deutlich erhöht.</color>","<color em>Produkcja energii</color> przez turbiny wiatrowe zwiększona o 100%.

<color flavor>Dzięki sprytnemu zastosowaniu grafenu i węglowych materiałów niewykazujących tarcia zdołaliśmy zmaksymalizować wpływ marsjańskiego wiatru i zminimalizować tarcie spowalniające obroty turbiny. Dzięki temu otrzymujemy więcej energii z każdego podmuchu.</color>","<color em>Выработка энергии</color> ветрогенераторами увеличена на 100%.

<color flavor>Разумное применение гладких материалов на основе графена и углерода позволило нам максимально эффективно использовать силу марсианского ветра и снизить трение, замедляющее вращение.</color>","风力发电机的<color em>电力产量</color>提高100%。

<color flavor>通过应用基于碳与石墨烯的无阻力复合材料，我们成功地优化了对火星风能的应用效率。同时，由于摩擦降低，风力发电机转子的旋转周期也变得更长，这让每一阵风都能带来更加强大的推力。</color>","La <color em>producción de energía</color> de los aerogeneradores se incrementó en un 100 %.

<color flavor>Gracias a la ingeniosa aplicación de materiales sin fricción basados en grafeno y carbono, hemos logrado maximizar el empuje del viento marciano y minimizamos la fricción que hace lento el ciclo de rotación del rotor, proporcionando así más explosión para cada ráfaga de viento.</color>"
"<hide>Low-G Lab, </hide>Research Lab & Hawking Institute Upgrade (<color em>Zero-Space Computing</color>) - Research points production increased.

<color flavor>Thinking outside the box, Martian mathematicians have begun developing a new mathematical apparatus which will open the doors to new scientific models and theories.</color>","<hide>Laboratório de Baixa Gravidade, </hide>Aprimoramentos do Laboratório de Pesquisa e do Instituto Hawking (<color em>Computação de Espaço Zero</color>) - A produção de Pontos de Pesquisa foi aumentada.

<color flavor>Ao expandir seus limites, os matemáticos de Marte começaram a desenvolver um aparato matemático capaz de abrir portas para novas teorias e modelos científicos.</color>","<hide>Low-G Lab, </hide>Amélioration du Labo de Recherche et de l'Institut Hawking (<color em>Calcul en Espace Zéro</color>) - Production de points de Recherche augmentée.

<color flavor>En faisant preuve de créativité dans leurs réflexions, les mathématiciens martiens ont commencé à développer un nouveau dispositif mathématique, qui ouvrira les portes à de nouveaux modèles scientifiques et de nouvelles théories.</color>","<hide>Low-G-Labor, </hide>Upgrade für Forschungslabore & Hawking-Institute (<color em>Nullvektorraumdatenverarbeitung</color>) – Produktion von Forschungspunkten erhöht.

<color flavor>Durch unkonventionelle Denkweisen haben marsianische Mathematiker ein neues mathematisches Gerät entwickelt, das uns die Türen zu neuen wissenschaftlichen Modellen und Theorien öffnet.</color>","<hide>Ulepszenie laboratorium niskiej grawitacji, </hide>laboratorium badawczego i instytutu Hawkinga <color em>(matematyka zerowymiarowa)</color> – zwiększa produkcję punktów badań.

<color flavor>Niekonwencjonalnie myślący marsjańscy matematycy zaczęli opracowywać nowatorski aparat matematyczny, który otworzy drogę do nowych modeli i teorii naukowych.</color>","Улучшение<hide> лаборатории низкой гравитации, </hide> научной лаборатории и института Хокинга (<color em>«Нуль-пространственные вычисления»</color>) — начисление очков науки увеличено.

<color flavor>Марсианские математики научились мыслить нестандартно и разработали новый математический аппарат, который делает возможными новые научные модели и теории.</color>","研究点数与霍金研究院升级（<hide>零维空间计算</hide>） - 研究点数产量提高。<color em></color>

<color flavor>火星数学家摆脱了常规思想的束缚，发展出了一项全新的数学工具，为新的科学模型与新的科学理论打开了大门。</color>","<hide>Low-G Lab, </hide>Research Lab & Hawking Institute Upgrade (<color em>Zero-Space Computing</color>) - Research points production increased.

<color flavor>Thinking outside the box, Martian mathematicians have begun developing a new mathematical apparatus which will open the doors to new scientific models and theories.</color>"
"New Dome: <color em>Oval Dome</color> () - An elongated Dome which has space for two Spires.

<color flavor>A new, domestic approach to construction provides the same structural safety of our Domes while providing additional space for Spires.</color>","Novo Domo: <color em>Domo Oval</color> () - Um Domo alongado que possui espaço para dois Pilares.

<color flavor>Uma nova abordagem de construção capaz de oferecer a mesma segurança estrutural de nossos Domos, enquanto fornece espaço para dois Pilares.</color>","Nouveau Dôme : <color em>Dôme Ovale</color> () - Un Dôme allongé pouvant recevoir deux Flèches.

<color flavor>Cette nouvelle approche de la construction domestique apporte la même sécurité structurelle que celle de nos Dômes ainsi que de l'espace supplémentaire pour les Flèches.</color>","Neue Kuppel: <color em>Ovale Kuppel</color> () – Eine längliche Kuppel mit Platz für zwei Spitzen.

<color flavor>Eine neue Herangehensweise zur Errichtung unserer Kuppeln bietet dieselbe bauliche Sicherheit und gleichzeitig mehr Platz für Spitzen.</color>","Nowa kopuła: <color em>owalna kopuła</color> () - wydłużona kopuła z miejscem na dwie iglice.

<color flavor>Nowe, miejscowe podejście do techniki budowlanej zapewnia to samo bezpieczeństwo strukturalne i dodatkowe miejsce na iglice.</color>","Новый купол: <color em>овальный</color> () — вытянутый купол, в котором можно разместить две высотки.

<color flavor>Новый подход к конструированию куполов позволяет разместить внутри дополнительную высотку, сохранив при этом надежность конструкции.</color>","新穹顶：<color em>椭圆穹顶</color>（） - 细长形状的穹顶，可以容纳两座尖塔。

<color flavor>通过新式的建筑技术，我们可以建造出与圆形穹顶同样安全的穹顶结构，同时为尖塔提供了额外的空间。</color>","Nueva cúpula: <color em>cúpula ovalada</color> (): una cúpula alargada con espacio para dos torres.

<color flavor>Un enfoque doméstico y diferente en la construcción que proporciona la misma seguridad que el resto de cúpulas pero tiene un espacio adicional para colocar torres.</color>"
"Extractor Upgrade (<color em>Magnetic Extraction</color>) - Production increased by 50%.

<color flavor>We have progressed upon fringe mining technologies, developing safe ways to bring Magnetic Extraction to our mines on Mars.</color>","Aprimoramento do Extrator (<color em>Extração Magnética</color>) - produção aumenta em 50%.

<color flavor>Progredimos nas tecnologias de mineração e fomos capazes de desenvolver uma maneira segura de levar a Extração Magnética até as minas de Marte.</color>","Amélioration d'Extracteur (<color em>Extraction Magnétique</color>) - Augmente la Production de 50 %.

<color flavor>Nos technologies minières ont évolué et nous avons développé des moyens sécurisés pour appliquer l'Extraction Magnétique dans nos mines sur Mars.</color>","Upgrade für Extraktoren <color em>(Magnetische Extraktion)</color> – Produktion um 50 % erhöht.

<color flavor>Wir sind auf neue Abbautechnologien gestoßen und haben sichere Methoden entwickelt, um in unseren Minen auf dem Mars magnetische Extraktion einzusetzen.</color>","Ulepszenie ekstraktorów <color em>(ekstrakcja magnetyczna)</color> - produkcja zwiększona o 50%.

<color flavor>Ulepszyliśmy pierwotne technologie górnicze przywiezione z Ziemi i opracowaliśmy bezpieczne metody wprowadzenia ekstrakcji magnetycznej w naszych kopalniach na Marsie.</color>","Улучшение экстрактора (<color em>магнитная добыча</color>) — производительность увеличена на 50%.

<color flavor>Мы далеко продвинулись в области добычи ресурсов и разработали технологию, позволяющую использовать магнитные аппараты в шахтах на Марсе.</color>","挖掘站升级（<color em>磁性萃取</color>） - 产量提高50%。

<color flavor>我们在采矿技术方面获得了新的进展。通过应用磁性萃取技术，我们可以更加安全地采集火星上的矿脉。</color>","Mejora del extractor <color em>(extracción magnética)</color>: incrementa la producción en un 50 %.

<color flavor>Después de tener tecnologías de minería limitadas, desarrollamos formas seguras de implantar la extracción magnética en nuestras minas de Marte.</color>"
"Doubles the performance bonus when Colonists are working on a <color em>heavy workload</color>.

<color flavor>When every citizen knows that their efficiency more or less impacts the survival chances of the entire Colony, it becomes a matter of pride to work hard.</color>","Dobra a performance adicional quando os colonos estiverem trabalhando em <color em>cargas de trabalho pesadas.</color>

<color flavor>Quando cada cidadão sabe que sua eficiência impacta de alguma forma as chances de sobrevivência de toda a colônia, fazer um bom trabalho torna-se uma questão de orgulho.</color>","Double le bonus de Productivité des colons lorsqu'ils accomplissent une <color em>lourde charge de travail.</color>

<color flavor>Quand chaque citoyen sait que son efficacité est susceptible d'impacter les chances de survie de la colonie, travailler dur est une affaire de fierté.</color>","Verdoppelt den Leistungsbonus, wenn Kolonisten <color em>unter hoher Arbeitsbelastung</color> stehen.

<color flavor>Da die Effektivität jedes einzelnen Einwohners die Überlebenschancen der gesamten Kolonie beeinflusst, ist es mittlerweile zu einer Frage des Stolzes geworden, hart zu arbeiten.</color>","Zwiększa premię do wydajności, gdy koloniści pracują pod <color em>dużym obciążeniem.</color>

<color flavor>Gdy każdy obywatel wie, że jego wydajność pracy w mniejszym czy większym stopniu wpływa na szanse przetrwania całej kolonii, ciężka praca staje się powodem do dumy.</color>","Удваивает бонус к трудоспособности, когда колонисты работают в условиях <color em>высокой загруженности.</color>

<color flavor>Когда каждый знает, что от его стараний, в той или иной степени, зависит выживание всей колонии, отдавать себя работе становится делом чести.</color>","当殖民地居民处于<color em>高负荷</color>状态时，会获得双倍的工作效率加成。

<color flavor>当每一位殖民地居民都明白，整个殖民地的生死存亡都取决于他们的工作效率时，努力工作就成了一件值得骄傲的事情。</color>","Duplica el bonus de rendimiento de los colonos cuando trabajan con una <color em>gran carga de trabajo.</color>

<color flavor>Cuando los ciudadanos saben que su productividad afecta a la probabilidad de supervivencia de toda la colonia es motivo para trabajar más duro y sentirse orgulloso.</color>"
"<color em>Seniors</color> can work and have children.

<color flavor>The golden years have officially been postponed indefinitely as a recent breakthrough has finally unlocked the fountain of youth. Every man and woman on Mars has now the ability to remain within their most productive and fertile age forever.</color>","<color em>Idosos</color> podem trabalhar e ter filhos.

<color flavor>Os anos dourados foram oficialmente adiados indefinidamente graças a uma nova descoberta que finalmente liberou a fonte da juventude. Agora todos os homens e mulheres de Marte são capazes de manter para sempre a sua idade de maior produtividade e fertilidade.</color>","Les <color em>Séniors</color> peuvent travailler et avoir des enfants.

<color flavor>En raison d'une récente avancée ayant finalement découvert la fontaine de jouvence, l'âge de la retraite a été reporté indéfiniment. Chaque personne sur Mars peut maintenant rester à jamais dans la fleur de l'âge.</color>","<color em>Senioren</color> können arbeiten und Kinder haben.

<color flavor>Die goldenen Jahre wurden dank eines kürzlichen Durchbruchs auf unbestimmte Zeit verlängert. Wir haben endlich den Jungbrunnen entdeckt und alle Männer und Frauen auf dem Mars haben jetzt die Möglichkeit, ewig in ihrem produktivsten und fruchtbarsten Alter zu verbleiben.</color>","Osoby <color em>w podeszłym wieku</color> mogą pracować i mieć dzieci.

<color flavor>Złota jesień życia została oficjalnie odłożona na czas nieokreślony, gdyż najnowszy przełom naukowy w końcu dał nam dostęp do źródła wiecznej młodości. Każdy człowiek na Marsie ma teraz zdolność do pozostawania w najbardziej produktywnym i płodnym wieku na zawsze.</color>","<color em>Пожилые</color> колонисты могут работать и заводить детей.

<color flavor>Заслуженный отдых официально переносится на неопределенный срок. Благодаря научному прорыву наконец забил источник молодости. Жители Марса любого пола теперь могут работать и рожать детей вечно.</color>","<color em>老年人</color>也可以工作，拥有生育能力。

<color flavor>最新的突破性技术终于打开了人类的青春之泉，人类的黄金年龄被无限期地推迟。火星上的每位男女能永远停留在最年富力强、最适于生育的年龄。</color>","Los <color em>ancianos</color> ahora pueden trabajar y tener hijos.

<color flavor>Tras el descubrimiento de la fuente de la juventud, posponemos los años dorados de manera oficial. Todo hombre o mujer de Marte puede continuar siendo útil y fértil si así lo desea.</color>"
"<color em>Martianborn</color> gain 10 performance.

<color flavor>Growing up in a unique environment, combined with some creative gene therapy, makes people better problem solvers. Martianborn are brought up in a society which thrives on the idea that every extra effort counts and the smarter the effort, the better.</color>","<color em>Nascidos em Marte</color> recebem 10 de performance.

<color flavor>Crescer em um ambiente único combinado com uma criativa terapia genética faz com que as pessoas sejam melhores em resolver problemas. Os Nascidos em Marte crescem em uma sociedade que se sustenta na ideia de que cada esforço conta, e quanto mais bem direcionado o esforço, melhor.</color>","Les <color em>Martiens</color> gagnent 10 de Productivité.

<color flavor>Une enfance passée dans un environnement unique combinée à une thérapie génique innovante rendent les gens plus aptes à résoudre les problèmes. Ceux nés sur Mars évoluent dans une société où chaque effort supplémentaire a son importance, d'autant plus s'il est pertinent.</color>","Kolonisten, die <color em>auf dem Mars geboren</color> wurden, erhalten 10 mehr Leistung.

<color flavor>Menschen, die in einer einzigartigen Umgebung aufwachsen und mit kreativen Gentherapien behandelt werden, sind besser im Lösen von Problem. Kolonisten, die auf dem Mars geboren wurden, haben eine Gesellschaft gegründet, die nach dem Motto lebt: „je klüger das Bestreben, desto besser“.</color>","<color em>Marsjanie</color> uzyskują +10 do wydajności.

<color flavor>Dorastanie w nietypowym otoczeniu w połączeniu z kreatywną terapią genową powoduje, że ludzie lepiej radzą sobie z problemami. Marsjanie przychodzą na świat w społeczeństwie pielęgnującym pogląd, że każdy dodatkowy wysiłek się liczy, a im bardziej jest on pomysłowy, tym lepiej.</color>","Трудоспособность <color em>рожденных на Марсе</color> увеличивается на 10.

<color flavor>Марсиане выросли в уникальной среде и прошли через необычную генную терапию — неудивительно, что они решают проблемы там, где другие испытывают затруднения. Марсиане воспитывались в обществе, в котором особенно ценится трудолюбие и находчивость.</color>","<color em>火星之子</color>获得10工作效率。

<color flavor>火星上独特的环境，加之独创性的基因改良技术，使得火星出生的居民更擅长解决问题。在火星，任何额外的努力都不会白费。而且越聪明的选择，就会带来越好的成果。火星之子就是在这样的社会氛围中长大的。</color>","Los <color em>nacidos en Marte</color> consiguen 10 de rendimiento.

<color flavor>Los nacidos en Marte crecieron en un ambiente tan único y recibieron terapias genéticas tan creativas que se convirtieron en personas capaces de resolver problemas con más facilidad. Los nacidos en Marte son educados en una sociedad que se basa en la idea de que cada esfuerzo cuenta y cuanto más ingenioso sea lo que hagan, mejor.</color>"
"<color em>Passenger Rockets</color> carry 20 more Colonists.

<color flavor>Putting our Colonists in a state of suspended animation for the duration of the flight to Mars greatly reduces the space needed for a single Colonist on the rocket. Cryo-tubes will allow us to transport more Colonists on a single rocket.</color>","<color em>Foguetes de Passageiros</color> carregam 20 colonos adicionais.

<color flavor>Ao colocar os Colonos em um estado de animação suspensa durante o voo para Marte, o espaço necessário para cada colono é reduzido consideravelmente. Essa tecnologia criogênica nos permitirá o transporte de mais Colonos em cada foguete.</color>","Les <color em>fusées de transport</color> peuvent accueillir 20 colons supplémentaires.

<color flavor>En plaçant nos colons en état de stase pour la durée de leur vol vers Mars, ils nécessitent moins d'espace dans la fusée. Les tubes de cryogénisation nous permettent d'embarquer plus de colons dans chaque fusée.</color>","<color em>Passagierraketen</color> bieten Platz für 20 zusätzliche Kolonisten.

<color flavor>Da wir unsere Kolonisten während ihres Fluges zum Mars in eine Art Scheintod versetzen, benötigen Kolonisten deutlich weniger Platz in der Rakete. Kryoröhren erlauben es uns, mehr Kolonisten in einer Rakete zu transportieren.</color>","<color em>Rakiety pasażerskie</color> przewożą o 20 kolonistów więcej.

<color flavor>Wprowadzenie kolonistów w stan anabiozy na czas przelotu na Marsa znacznie zmniejsza ilość miejsca potrzebnego jednemu koloniście. Zasobniki kriogeniczne umożliwiają przewożenie większej liczby kolonistów jedną rakietą.</color>","<color em>Пассажирские ракеты</color> вмещают на 20 колонистов больше.

<color flavor>Если ввести наших колонистов в анабиоз на время полета на Марс, они будут занимать в ракете гораздо меньше места. Криокамеры позволят нам перевозить больше колонистов за раз.</color>","<color em>客运火箭</color>可以额外携带20位殖民地居民。

<color flavor>有了这项技术之后，殖民地居民在前往火星的飞行期间会处于休眠状态。这可以极大减少每位居民所需要的空间，使客运火箭运输更多居民。</color>","Los <color em>cohetes de pasajeros</color> ahora pueden llevar 20 colonos adicionales.

<color flavor>Al poner a los colonos en un estado de descanso en el viaje a Marte, conseguimos que se reduzca el espacio necesario en el cohete para llevar a un colono. Con las cápsulas de criopreservación, aumenta la capacidad de colonos en un solo cohete.</color>"
